"Notes"	"Age"	"Age Code"	"State"	"State Code"	"Year"	"Year Code"	Projected Populations
	"< 1 year"	"0"	"Oregon"	"41"	"2013"	"2013"	52576
	"< 1 year"	"0"	"Oregon"	"41"	"2014"	"2014"	53107
	"< 1 year"	"0"	"Oregon"	"41"	"2015"	"2015"	53631
	"< 1 year"	"0"	"Oregon"	"41"	"2016"	"2016"	54108
	"< 1 year"	"0"	"Oregon"	"41"	"2017"	"2017"	54585
	"< 1 year"	"0"	"Oregon"	"41"	"2018"	"2018"	55064
	"< 1 year"	"0"	"Oregon"	"41"	"2019"	"2019"	55533
	"< 1 year"	"0"	"Oregon"	"41"	"2020"	"2020"	56010
	"< 1 year"	"0"	"Pennsylvania"	"42"	"2011"	"2011"	151668
	"< 1 year"	"0"	"Pennsylvania"	"42"	"2012"	"2012"	152423
	"< 1 year"	"0"	"Pennsylvania"	"42"	"2013"	"2013"	152877
	"< 1 year"	"0"	"Pennsylvania"	"42"	"2014"	"2014"	153059
	"< 1 year"	"0"	"Pennsylvania"	"42"	"2015"	"2015"	152994
	"< 1 year"	"0"	"Pennsylvania"	"42"	"2016"	"2016"	152696
	"< 1 year"	"0"	"Pennsylvania"	"42"	"2017"	"2017"	152269
	"< 1 year"	"0"	"Pennsylvania"	"42"	"2018"	"2018"	151742
	"< 1 year"	"0"	"Pennsylvania"	"42"	"2019"	"2019"	151123
	"< 1 year"	"0"	"Pennsylvania"	"42"	"2020"	"2020"	150423
	"< 1 year"	"0"	"Rhode Island"	"44"	"2011"	"2011"	13708
	"< 1 year"	"0"	"Rhode Island"	"44"	"2012"	"2012"	13848
	"< 1 year"	"0"	"Rhode Island"	"44"	"2013"	"2013"	13971
	"< 1 year"	"0"	"Rhode Island"	"44"	"2014"	"2014"	14063
	"< 1 year"	"0"	"Rhode Island"	"44"	"2015"	"2015"	14139
	"< 1 year"	"0"	"Rhode Island"	"44"	"2016"	"2016"	14189
	"< 1 year"	"0"	"Rhode Island"	"44"	"2017"	"2017"	14213
	"< 1 year"	"0"	"Rhode Island"	"44"	"2018"	"2018"	14236
	"< 1 year"	"0"	"Rhode Island"	"44"	"2019"	"2019"	14226
	"< 1 year"	"0"	"Rhode Island"	"44"	"2020"	"2020"	14182
	"< 1 year"	"0"	"South Carolina"	"45"	"2011"	"2011"	58377
	"< 1 year"	"0"	"South Carolina"	"45"	"2012"	"2012"	58556
	"< 1 year"	"0"	"South Carolina"	"45"	"2013"	"2013"	58691
	"< 1 year"	"0"	"South Carolina"	"45"	"2014"	"2014"	58801
	"< 1 year"	"0"	"South Carolina"	"45"	"2015"	"2015"	58912
	"< 1 year"	"0"	"South Carolina"	"45"	"2016"	"2016"	59078
	"< 1 year"	"0"	"South Carolina"	"45"	"2017"	"2017"	59294
	"< 1 year"	"0"	"South Carolina"	"45"	"2018"	"2018"	59571
	"< 1 year"	"0"	"South Carolina"	"45"	"2019"	"2019"	59898
	"< 1 year"	"0"	"South Carolina"	"45"	"2020"	"2020"	60275
	"< 1 year"	"0"	"South Dakota"	"46"	"2011"	"2011"	10968
	"< 1 year"	"0"	"South Dakota"	"46"	"2012"	"2012"	10934
	"< 1 year"	"0"	"South Dakota"	"46"	"2013"	"2013"	10882
	"< 1 year"	"0"	"South Dakota"	"46"	"2014"	"2014"	10828
	"< 1 year"	"0"	"South Dakota"	"46"	"2015"	"2015"	10773
	"< 1 year"	"0"	"South Dakota"	"46"	"2016"	"2016"	10718
	"< 1 year"	"0"	"South Dakota"	"46"	"2017"	"2017"	10669
	"< 1 year"	"0"	"South Dakota"	"46"	"2018"	"2018"	10617
	"< 1 year"	"0"	"South Dakota"	"46"	"2019"	"2019"	10578
	"< 1 year"	"0"	"South Dakota"	"46"	"2020"	"2020"	10555
	"< 1 year"	"0"	"Tennessee"	"47"	"2011"	"2011"	83662
	"< 1 year"	"0"	"Tennessee"	"47"	"2012"	"2012"	84374
	"< 1 year"	"0"	"Tennessee"	"47"	"2013"	"2013"	85070
	"< 1 year"	"0"	"Tennessee"	"47"	"2014"	"2014"	85769
	"< 1 year"	"0"	"Tennessee"	"47"	"2015"	"2015"	86502
	"< 1 year"	"0"	"Tennessee"	"47"	"2016"	"2016"	87296
	"< 1 year"	"0"	"Tennessee"	"47"	"2017"	"2017"	88158
	"< 1 year"	"0"	"Tennessee"	"47"	"2018"	"2018"	89134
	"< 1 year"	"0"	"Tennessee"	"47"	"2019"	"2019"	90199
	"< 1 year"	"0"	"Tennessee"	"47"	"2020"	"2020"	91345
	"< 1 year"	"0"	"Texas"	"48"	"2011"	"2011"	426422
	"< 1 year"	"0"	"Texas"	"48"	"2012"	"2012"	430566
	"< 1 year"	"0"	"Texas"	"48"	"2013"	"2013"	434341
	"< 1 year"	"0"	"Texas"	"48"	"2014"	"2014"	437822
	"< 1 year"	"0"	"Texas"	"48"	"2015"	"2015"	441198
	"< 1 year"	"0"	"Texas"	"48"	"2016"	"2016"	444625
	"< 1 year"	"0"	"Texas"	"48"	"2017"	"2017"	448285
	"< 1 year"	"0"	"Texas"	"48"	"2018"	"2018"	452399
	"< 1 year"	"0"	"Texas"	"48"	"2019"	"2019"	457004
	"< 1 year"	"0"	"Texas"	"48"	"2020"	"2020"	462076
	"< 1 year"	"0"	"Utah"	"49"	"2011"	"2011"	49950
	"< 1 year"	"0"	"Utah"	"49"	"2012"	"2012"	50317
	"< 1 year"	"0"	"Utah"	"49"	"2013"	"2013"	50733
	"< 1 year"	"0"	"Utah"	"49"	"2014"	"2014"	51206
	"< 1 year"	"0"	"Utah"	"49"	"2015"	"2015"	51729
	"< 1 year"	"0"	"Utah"	"49"	"2016"	"2016"	52331
	"< 1 year"	"0"	"Utah"	"49"	"2017"	"2017"	52993
	"< 1 year"	"0"	"Utah"	"49"	"2018"	"2018"	53739
	"< 1 year"	"0"	"Utah"	"49"	"2019"	"2019"	54569
	"< 1 year"	"0"	"Utah"	"49"	"2020"	"2020"	55472
	"< 1 year"	"0"	"Vermont"	"50"	"2011"	"2011"	7036
	"< 1 year"	"0"	"Vermont"	"50"	"2012"	"2012"	7104
	"< 1 year"	"0"	"Vermont"	"50"	"2013"	"2013"	7168
	"< 1 year"	"0"	"Vermont"	"50"	"2014"	"2014"	7215
	"< 1 year"	"0"	"Vermont"	"50"	"2015"	"2015"	7239
	"< 1 year"	"0"	"Vermont"	"50"	"2016"	"2016"	7245
	"< 1 year"	"0"	"Vermont"	"50"	"2017"	"2017"	7233
	"< 1 year"	"0"	"Vermont"	"50"	"2018"	"2018"	7202
	"< 1 year"	"0"	"Vermont"	"50"	"2019"	"2019"	7158
	"< 1 year"	"0"	"Vermont"	"50"	"2020"	"2020"	7107
	"< 1 year"	"0"	"Virginia"	"51"	"2011"	"2011"	110232
	"< 1 year"	"0"	"Virginia"	"51"	"2012"	"2012"	111562
	"< 1 year"	"0"	"Virginia"	"51"	"2013"	"2013"	112821
	"< 1 year"	"0"	"Virginia"	"51"	"2014"	"2014"	113994
	"< 1 year"	"0"	"Virginia"	"51"	"2015"	"2015"	115091
	"< 1 year"	"0"	"Virginia"	"51"	"2016"	"2016"	116154
	"< 1 year"	"0"	"Virginia"	"51"	"2017"	"2017"	117213
	"< 1 year"	"0"	"Virginia"	"51"	"2018"	"2018"	118301
	"< 1 year"	"0"	"Virginia"	"51"	"2019"	"2019"	119433
	"< 1 year"	"0"	"Virginia"	"51"	"2020"	"2020"	120620
	"< 1 year"	"0"	"Washington"	"53"	"2011"	"2011"	89530
	"< 1 year"	"0"	"Washington"	"53"	"2012"	"2012"	90914
	"< 1 year"	"0"	"Washington"	"53"	"2013"	"2013"	92219
	"< 1 year"	"0"	"Washington"	"53"	"2014"	"2014"	93449
	"< 1 year"	"0"	"Washington"	"53"	"2015"	"2015"	94608
	"< 1 year"	"0"	"Washington"	"53"	"2016"	"2016"	95681
	"< 1 year"	"0"	"Washington"	"53"	"2017"	"2017"	96713
	"< 1 year"	"0"	"Washington"	"53"	"2018"	"2018"	97676
	"< 1 year"	"0"	"Washington"	"53"	"2019"	"2019"	98563
	"< 1 year"	"0"	"Washington"	"53"	"2020"	"2020"	99431
	"< 1 year"	"0"	"West Virginia"	"54"	"2011"	"2011"	19070
	"< 1 year"	"0"	"West Virginia"	"54"	"2012"	"2012"	18847
	"< 1 year"	"0"	"West Virginia"	"54"	"2013"	"2013"	18622
	"< 1 year"	"0"	"West Virginia"	"54"	"2014"	"2014"	18402
	"< 1 year"	"0"	"West Virginia"	"54"	"2015"	"2015"	18197
	"< 1 year"	"0"	"West Virginia"	"54"	"2016"	"2016"	17988
	"< 1 year"	"0"	"West Virginia"	"54"	"2017"	"2017"	17806
	"< 1 year"	"0"	"West Virginia"	"54"	"2018"	"2018"	17664
	"< 1 year"	"0"	"West Virginia"	"54"	"2019"	"2019"	17547
	"< 1 year"	"0"	"West Virginia"	"54"	"2020"	"2020"	17460
	"< 1 year"	"0"	"Wisconsin"	"55"	"2011"	"2011"	74554
	"< 1 year"	"0"	"Wisconsin"	"55"	"2012"	"2012"	74891
	"< 1 year"	"0"	"Wisconsin"	"55"	"2013"	"2013"	75086
	"< 1 year"	"0"	"Wisconsin"	"55"	"2014"	"2014"	75125
	"< 1 year"	"0"	"Wisconsin"	"55"	"2015"	"2015"	75041
	"< 1 year"	"0"	"Wisconsin"	"55"	"2016"	"2016"	74856
	"< 1 year"	"0"	"Wisconsin"	"55"	"2017"	"2017"	74617
	"< 1 year"	"0"	"Wisconsin"	"55"	"2018"	"2018"	74306
	"< 1 year"	"0"	"Wisconsin"	"55"	"2019"	"2019"	73958
	"< 1 year"	"0"	"Wisconsin"	"55"	"2020"	"2020"	73594
	"< 1 year"	"0"	"Wyoming"	"56"	"2011"	"2011"	6273
	"< 1 year"	"0"	"Wyoming"	"56"	"2012"	"2012"	6187
	"< 1 year"	"0"	"Wyoming"	"56"	"2013"	"2013"	6093
	"< 1 year"	"0"	"Wyoming"	"56"	"2014"	"2014"	5988
	"< 1 year"	"0"	"Wyoming"	"56"	"2015"	"2015"	5880
	"< 1 year"	"0"	"Wyoming"	"56"	"2016"	"2016"	5766
	"< 1 year"	"0"	"Wyoming"	"56"	"2017"	"2017"	5658
	"< 1 year"	"0"	"Wyoming"	"56"	"2018"	"2018"	5553
	"< 1 year"	"0"	"Wyoming"	"56"	"2019"	"2019"	5457
	"< 1 year"	"0"	"Wyoming"	"56"	"2020"	"2020"	5362
	"1 year"	"1"	"Alabama"	"01"	"2011"	"2011"	59483
	"1 year"	"1"	"Alabama"	"01"	"2012"	"2012"	59369
	"1 year"	"1"	"Alabama"	"01"	"2013"	"2013"	59219
	"1 year"	"1"	"Alabama"	"01"	"2014"	"2014"	59040
	"1 year"	"1"	"Alabama"	"01"	"2015"	"2015"	58868
	"1 year"	"1"	"Alabama"	"01"	"2016"	"2016"	58726
	"1 year"	"1"	"Alabama"	"01"	"2017"	"2017"	58649
	"1 year"	"1"	"Alabama"	"01"	"2018"	"2018"	58598
	"1 year"	"1"	"Alabama"	"01"	"2019"	"2019"	58642
	"1 year"	"1"	"Alabama"	"01"	"2020"	"2020"	58760
	"1 year"	"1"	"Alaska"	"02"	"2011"	"2011"	12257
	"1 year"	"1"	"Alaska"	"02"	"2012"	"2012"	12483
	"1 year"	"1"	"Alaska"	"02"	"2013"	"2013"	12668
	"1 year"	"1"	"Alaska"	"02"	"2014"	"2014"	12824
	"1 year"	"1"	"Alaska"	"02"	"2015"	"2015"	12941
	"1 year"	"1"	"Alaska"	"02"	"2016"	"2016"	13040
	"1 year"	"1"	"Alaska"	"02"	"2017"	"2017"	13122
	"1 year"	"1"	"Alaska"	"02"	"2018"	"2018"	13173
	"1 year"	"1"	"Alaska"	"02"	"2019"	"2019"	13228
	"1 year"	"1"	"Alaska"	"02"	"2020"	"2020"	13277
	"1 year"	"1"	"Arizona"	"04"	"2011"	"2011"	106988
	"1 year"	"1"	"Arizona"	"04"	"2012"	"2012"	109366
	"1 year"	"1"	"Arizona"	"04"	"2013"	"2013"	111705
	"1 year"	"1"	"Arizona"	"04"	"2014"	"2014"	113981
	"1 year"	"1"	"Arizona"	"04"	"2015"	"2015"	116230
	"1 year"	"1"	"Arizona"	"04"	"2016"	"2016"	118461
	"1 year"	"1"	"Arizona"	"04"	"2017"	"2017"	120667
	"1 year"	"1"	"Arizona"	"04"	"2018"	"2018"	122864
	"1 year"	"1"	"Arizona"	"04"	"2019"	"2019"	125131
	"1 year"	"1"	"Arizona"	"04"	"2020"	"2020"	127447
	"1 year"	"1"	"Arkansas"	"05"	"2011"	"2011"	38746
	"1 year"	"1"	"Arkansas"	"05"	"2012"	"2012"	38859
	"1 year"	"1"	"Arkansas"	"05"	"2013"	"2013"	38982
	"1 year"	"1"	"Arkansas"	"05"	"2014"	"2014"	39103
	"1 year"	"1"	"Arkansas"	"05"	"2015"	"2015"	39242
	"1 year"	"1"	"Arkansas"	"05"	"2016"	"2016"	39400
	"1 year"	"1"	"Arkansas"	"05"	"2017"	"2017"	39589
	"1 year"	"1"	"Arkansas"	"05"	"2018"	"2018"	39812
	"1 year"	"1"	"Arkansas"	"05"	"2019"	"2019"	40100
	"1 year"	"1"	"Arkansas"	"05"	"2020"	"2020"	40395
	"1 year"	"1"	"California"	"06"	"2011"	"2011"	591784
	"1 year"	"1"	"California"	"06"	"2012"	"2012"	599773
	"1 year"	"1"	"California"	"06"	"2013"	"2013"	607136
	"1 year"	"1"	"California"	"06"	"2014"	"2014"	613652
	"1 year"	"1"	"California"	"06"	"2015"	"2015"	619211
	"1 year"	"1"	"California"	"06"	"2016"	"2016"	623633
	"1 year"	"1"	"California"	"06"	"2017"	"2017"	627059
	"1 year"	"1"	"California"	"06"	"2018"	"2018"	629552
	"1 year"	"1"	"California"	"06"	"2019"	"2019"	631277
	"1 year"	"1"	"California"	"06"	"2020"	"2020"	632490
	"1 year"	"1"	"Colorado"	"08"	"2011"	"2011"	71889
	"1 year"	"1"	"Colorado"	"08"	"2012"	"2012"	72540
	"1 year"	"1"	"Colorado"	"08"	"2013"	"2013"	73163
	"1 year"	"1"	"Colorado"	"08"	"2014"	"2014"	73808
	"1 year"	"1"	"Colorado"	"08"	"2015"	"2015"	74456
	"1 year"	"1"	"Colorado"	"08"	"2016"	"2016"	75122
	"1 year"	"1"	"Colorado"	"08"	"2017"	"2017"	75824
	"1 year"	"1"	"Colorado"	"08"	"2018"	"2018"	76549
	"1 year"	"1"	"Colorado"	"08"	"2019"	"2019"	77289
	"1 year"	"1"	"Colorado"	"08"	"2020"	"2020"	78055
	"1 year"	"1"	"Connecticut"	"09"	"2011"	"2011"	44084
	"1 year"	"1"	"Connecticut"	"09"	"2012"	"2012"	44579
	"1 year"	"1"	"Connecticut"	"09"	"2013"	"2013"	45046
	"1 year"	"1"	"Connecticut"	"09"	"2014"	"2014"	45475
	"1 year"	"1"	"Connecticut"	"09"	"2015"	"2015"	45861
	"1 year"	"1"	"Connecticut"	"09"	"2016"	"2016"	46188
	"1 year"	"1"	"Connecticut"	"09"	"2017"	"2017"	46422
	"1 year"	"1"	"Connecticut"	"09"	"2018"	"2018"	46582
	"1 year"	"1"	"Connecticut"	"09"	"2019"	"2019"	46657
	"1 year"	"1"	"Connecticut"	"09"	"2020"	"2020"	46659
	"1 year"	"1"	"Delaware"	"10"	"2011"	"2011"	11833
	"1 year"	"1"	"Delaware"	"10"	"2012"	"2012"	11914
	"1 year"	"1"	"Delaware"	"10"	"2013"	"2013"	11979
	"1 year"	"1"	"Delaware"	"10"	"2014"	"2014"	12012
	"1 year"	"1"	"Delaware"	"10"	"2015"	"2015"	12041
	"1 year"	"1"	"Delaware"	"10"	"2016"	"2016"	12045
	"1 year"	"1"	"Delaware"	"10"	"2017"	"2017"	12041
	"1 year"	"1"	"Delaware"	"10"	"2018"	"2018"	12044
	"1 year"	"1"	"Delaware"	"10"	"2019"	"2019"	12036
	"1 year"	"1"	"Delaware"	"10"	"2020"	"2020"	12040
	"1 year"	"1"	"District of Columbia"	"11"	"2011"	"2011"	8801
	"1 year"	"1"	"District of Columbia"	"11"	"2012"	"2012"	8740
	"1 year"	"1"	"District of Columbia"	"11"	"2013"	"2013"	8649
	"1 year"	"1"	"District of Columbia"	"11"	"2014"	"2014"	8505
	"1 year"	"1"	"District of Columbia"	"11"	"2015"	"2015"	8326
	"1 year"	"1"	"District of Columbia"	"11"	"2016"	"2016"	8136
	"1 year"	"1"	"District of Columbia"	"11"	"2017"	"2017"	7950
	"1 year"	"1"	"District of Columbia"	"11"	"2018"	"2018"	7785
	"1 year"	"1"	"District of Columbia"	"11"	"2019"	"2019"	7631
	"1 year"	"1"	"District of Columbia"	"11"	"2020"	"2020"	7503
	"1 year"	"1"	"Florida"	"12"	"2011"	"2011"	244340
	"1 year"	"1"	"Florida"	"12"	"2012"	"2012"	248376
	"1 year"	"1"	"Florida"	"12"	"2013"	"2013"	252119
	"1 year"	"1"	"Florida"	"12"	"2014"	"2014"	255615
	"1 year"	"1"	"Florida"	"12"	"2015"	"2015"	258865
	"1 year"	"1"	"Florida"	"12"	"2016"	"2016"	261952
	"1 year"	"1"	"Florida"	"12"	"2017"	"2017"	264967
	"1 year"	"1"	"Florida"	"12"	"2018"	"2018"	268026
	"1 year"	"1"	"Florida"	"12"	"2019"	"2019"	271284
	"1 year"	"1"	"Florida"	"12"	"2020"	"2020"	274862
	"1 year"	"1"	"Georgia"	"13"	"2011"	"2011"	149324
	"1 year"	"1"	"Georgia"	"13"	"2012"	"2012"	151112
	"1 year"	"1"	"Georgia"	"13"	"2013"	"2013"	152751
	"1 year"	"1"	"Georgia"	"13"	"2014"	"2014"	154273
	"1 year"	"1"	"Georgia"	"13"	"2015"	"2015"	155783
	"1 year"	"1"	"Georgia"	"13"	"2016"	"2016"	157304
	"1 year"	"1"	"Georgia"	"13"	"2017"	"2017"	158962
	"1 year"	"1"	"Georgia"	"13"	"2018"	"2018"	160769
	"1 year"	"1"	"Georgia"	"13"	"2019"	"2019"	162790
	"1 year"	"1"	"Georgia"	"13"	"2020"	"2020"	165004
	"1 year"	"1"	"Hawaii"	"15"	"2011"	"2011"	20451
	"1 year"	"1"	"Hawaii"	"15"	"2012"	"2012"	20528
	"1 year"	"1"	"Hawaii"	"15"	"2013"	"2013"	20546
	"1 year"	"1"	"Hawaii"	"15"	"2014"	"2014"	20528
	"1 year"	"1"	"Hawaii"	"15"	"2015"	"2015"	20462
	"1 year"	"1"	"Hawaii"	"15"	"2016"	"2016"	20329
	"1 year"	"1"	"Hawaii"	"15"	"2017"	"2017"	20163
	"1 year"	"1"	"Hawaii"	"15"	"2018"	"2018"	19959
	"1 year"	"1"	"Hawaii"	"15"	"2019"	"2019"	19773
	"1 year"	"1"	"Hawaii"	"15"	"2020"	"2020"	19607
	"1 year"	"1"	"Idaho"	"16"	"2011"	"2011"	23484
	"1 year"	"1"	"Idaho"	"16"	"2012"	"2012"	23620
	"1 year"	"1"	"Idaho"	"16"	"2013"	"2013"	23711
	"1 year"	"1"	"Idaho"	"16"	"2014"	"2014"	23770
	"1 year"	"1"	"Idaho"	"16"	"2015"	"2015"	23783
	"1 year"	"1"	"Idaho"	"16"	"2016"	"2016"	23790
	"1 year"	"1"	"Idaho"	"16"	"2017"	"2017"	23783
	"1 year"	"1"	"Idaho"	"16"	"2018"	"2018"	23795
	"1 year"	"1"	"Idaho"	"16"	"2019"	"2019"	23835
	"1 year"	"1"	"Idaho"	"16"	"2020"	"2020"	23898
	"1 year"	"1"	"Illinois"	"17"	"2011"	"2011"	187846
	"1 year"	"1"	"Illinois"	"17"	"2012"	"2012"	188539
	"1 year"	"1"	"Illinois"	"17"	"2013"	"2013"	189034
	"1 year"	"1"	"Illinois"	"17"	"2014"	"2014"	189341
	"1 year"	"1"	"Illinois"	"17"	"2015"	"2015"	189415
	"1 year"	"1"	"Illinois"	"17"	"2016"	"2016"	189296
	"1 year"	"1"	"Illinois"	"17"	"2017"	"2017"	189060
	"1 year"	"1"	"Illinois"	"17"	"2018"	"2018"	188765
	"1 year"	"1"	"Illinois"	"17"	"2019"	"2019"	188485
	"1 year"	"1"	"Illinois"	"17"	"2020"	"2020"	188224
	"1 year"	"1"	"Indiana"	"18"	"2011"	"2011"	88015
	"1 year"	"1"	"Indiana"	"18"	"2012"	"2012"	88380
	"1 year"	"1"	"Indiana"	"18"	"2013"	"2013"	88709
	"1 year"	"1"	"Indiana"	"18"	"2014"	"2014"	89007
	"1 year"	"1"	"Indiana"	"18"	"2015"	"2015"	89295
	"1 year"	"1"	"Indiana"	"18"	"2016"	"2016"	89630
	"1 year"	"1"	"Indiana"	"18"	"2017"	"2017"	89961
	"1 year"	"1"	"Indiana"	"18"	"2018"	"2018"	90346
	"1 year"	"1"	"Indiana"	"18"	"2019"	"2019"	90766
	"1 year"	"1"	"Indiana"	"18"	"2020"	"2020"	91192
	"1 year"	"1"	"Iowa"	"19"	"2011"	"2011"	38607
	"1 year"	"1"	"Iowa"	"19"	"2012"	"2012"	38533
	"1 year"	"1"	"Iowa"	"19"	"2013"	"2013"	38407
	"1 year"	"1"	"Iowa"	"19"	"2014"	"2014"	38230
	"1 year"	"1"	"Iowa"	"19"	"2015"	"2015"	38042
	"1 year"	"1"	"Iowa"	"19"	"2016"	"2016"	37816
	"1 year"	"1"	"Iowa"	"19"	"2017"	"2017"	37578
	"1 year"	"1"	"Iowa"	"19"	"2018"	"2018"	37338
	"1 year"	"1"	"Iowa"	"19"	"2019"	"2019"	37109
	"1 year"	"1"	"Iowa"	"19"	"2020"	"2020"	36879
	"1 year"	"1"	"Kansas"	"20"	"2011"	"2011"	40288
	"1 year"	"1"	"Kansas"	"20"	"2012"	"2012"	40381
	"1 year"	"1"	"Kansas"	"20"	"2013"	"2013"	40394
	"1 year"	"1"	"Kansas"	"20"	"2014"	"2014"	40382
	"1 year"	"1"	"Kansas"	"20"	"2015"	"2015"	40320
	"1 year"	"1"	"Kansas"	"20"	"2016"	"2016"	40232
	"1 year"	"1"	"Kansas"	"20"	"2017"	"2017"	40131
	"1 year"	"1"	"Kansas"	"20"	"2018"	"2018"	40027
	"1 year"	"1"	"Kansas"	"20"	"2019"	"2019"	39915
	"1 year"	"1"	"Kansas"	"20"	"2020"	"2020"	39809
	"1 year"	"1"	"Kentucky"	"21"	"2011"	"2011"	54426
	"1 year"	"1"	"Kentucky"	"21"	"2012"	"2012"	54383
	"1 year"	"1"	"Kentucky"	"21"	"2013"	"2013"	54303
	"1 year"	"1"	"Kentucky"	"21"	"2014"	"2014"	54216
	"1 year"	"1"	"Kentucky"	"21"	"2015"	"2015"	54133
	"1 year"	"1"	"Kentucky"	"21"	"2016"	"2016"	54073
	"1 year"	"1"	"Kentucky"	"21"	"2017"	"2017"	54054
	"1 year"	"1"	"Kentucky"	"21"	"2018"	"2018"	54099
	"1 year"	"1"	"Kentucky"	"21"	"2019"	"2019"	54205
	"1 year"	"1"	"Kentucky"	"21"	"2020"	"2020"	54402
	"1 year"	"1"	"Louisiana"	"22"	"2011"	"2011"	67079
	"1 year"	"1"	"Louisiana"	"22"	"2012"	"2012"	66802
	"1 year"	"1"	"Louisiana"	"22"	"2013"	"2013"	66436
	"1 year"	"1"	"Louisiana"	"22"	"2014"	"2014"	65979
	"1 year"	"1"	"Louisiana"	"22"	"2015"	"2015"	65455
	"1 year"	"1"	"Louisiana"	"22"	"2016"	"2016"	64921
	"1 year"	"1"	"Louisiana"	"22"	"2017"	"2017"	64402
	"1 year"	"1"	"Louisiana"	"22"	"2018"	"2018"	63940
	"1 year"	"1"	"Louisiana"	"22"	"2019"	"2019"	63624
	"1 year"	"1"	"Louisiana"	"22"	"2020"	"2020"	63440
	"1 year"	"1"	"Maine"	"23"	"2011"	"2011"	14682
	"1 year"	"1"	"Maine"	"23"	"2012"	"2012"	14741
	"1 year"	"1"	"Maine"	"23"	"2013"	"2013"	14756
	"1 year"	"1"	"Maine"	"23"	"2014"	"2014"	14734
	"1 year"	"1"	"Maine"	"23"	"2015"	"2015"	14664
	"1 year"	"1"	"Maine"	"23"	"2016"	"2016"	14574
	"1 year"	"1"	"Maine"	"23"	"2017"	"2017"	14449
	"1 year"	"1"	"Maine"	"23"	"2018"	"2018"	14302
	"1 year"	"1"	"Maine"	"23"	"2019"	"2019"	14142
	"1 year"	"1"	"Maine"	"23"	"2020"	"2020"	13964
	"1 year"	"1"	"Maryland"	"24"	"2011"	"2011"	85146
	"1 year"	"1"	"Maryland"	"24"	"2012"	"2012"	86659
	"1 year"	"1"	"Maryland"	"24"	"2013"	"2013"	88034
	"1 year"	"1"	"Maryland"	"24"	"2014"	"2014"	89264
	"1 year"	"1"	"Maryland"	"24"	"2015"	"2015"	90352
	"1 year"	"1"	"Maryland"	"24"	"2016"	"2016"	91265
	"1 year"	"1"	"Maryland"	"24"	"2017"	"2017"	92047
	"1 year"	"1"	"Maryland"	"24"	"2018"	"2018"	92678
	"1 year"	"1"	"Maryland"	"24"	"2019"	"2019"	93212
	"1 year"	"1"	"Maryland"	"24"	"2020"	"2020"	93660
	"1 year"	"1"	"Massachusetts"	"25"	"2011"	"2011"	80738
	"1 year"	"1"	"Massachusetts"	"25"	"2012"	"2012"	81204
	"1 year"	"1"	"Massachusetts"	"25"	"2013"	"2013"	81669
	"1 year"	"1"	"Massachusetts"	"25"	"2014"	"2014"	82159
	"1 year"	"1"	"Massachusetts"	"25"	"2015"	"2015"	82641
	"1 year"	"1"	"Massachusetts"	"25"	"2016"	"2016"	83134
	"1 year"	"1"	"Massachusetts"	"25"	"2017"	"2017"	83655
	"1 year"	"1"	"Massachusetts"	"25"	"2018"	"2018"	84225
	"1 year"	"1"	"Massachusetts"	"25"	"2019"	"2019"	84763
	"1 year"	"1"	"Massachusetts"	"25"	"2020"	"2020"	85274
	"1 year"	"1"	"Michigan"	"26"	"2011"	"2011"	138320
	"1 year"	"1"	"Michigan"	"26"	"2012"	"2012"	138899
	"1 year"	"1"	"Michigan"	"26"	"2013"	"2013"	139198
	"1 year"	"1"	"Michigan"	"26"	"2014"	"2014"	139256
	"1 year"	"1"	"Michigan"	"26"	"2015"	"2015"	139075
	"1 year"	"1"	"Michigan"	"26"	"2016"	"2016"	138717
	"1 year"	"1"	"Michigan"	"26"	"2017"	"2017"	138225
	"1 year"	"1"	"Michigan"	"26"	"2018"	"2018"	137650
	"1 year"	"1"	"Michigan"	"26"	"2019"	"2019"	137016
	"1 year"	"1"	"Michigan"	"26"	"2020"	"2020"	136318
	"1 year"	"1"	"Minnesota"	"27"	"2011"	"2011"	76083
	"1 year"	"1"	"Minnesota"	"27"	"2012"	"2012"	77238
	"1 year"	"1"	"Minnesota"	"27"	"2013"	"2013"	78207
	"1 year"	"1"	"Minnesota"	"27"	"2014"	"2014"	79048
	"1 year"	"1"	"Minnesota"	"27"	"2015"	"2015"	79733
	"1 year"	"1"	"Minnesota"	"27"	"2016"	"2016"	80295
	"1 year"	"1"	"Minnesota"	"27"	"2017"	"2017"	80735
	"1 year"	"1"	"Minnesota"	"27"	"2018"	"2018"	81055
	"1 year"	"1"	"Minnesota"	"27"	"2019"	"2019"	81286
	"1 year"	"1"	"Minnesota"	"27"	"2020"	"2020"	81431
	"1 year"	"1"	"Mississippi"	"28"	"2011"	"2011"	41693
	"1 year"	"1"	"Mississippi"	"28"	"2012"	"2012"	41383
	"1 year"	"1"	"Mississippi"	"28"	"2013"	"2013"	41017
	"1 year"	"1"	"Mississippi"	"28"	"2014"	"2014"	40619
	"1 year"	"1"	"Mississippi"	"28"	"2015"	"2015"	40196
	"1 year"	"1"	"Mississippi"	"28"	"2016"	"2016"	39805
	"1 year"	"1"	"Mississippi"	"28"	"2017"	"2017"	39456
	"1 year"	"1"	"Mississippi"	"28"	"2018"	"2018"	39143
