"state","date","season","total_specimens","percap_a","percap_b"
"Alabama",2019-10-12,2019,498,0.0848237934133476,0.27567732859338
"Alabama",2019-10-19,2019,527,0.0212059483533369,0.106029741766685
"Alabama",2019-10-26,2019,529,0,0.33929517365339
"Alabama",2019-11-02,2019,524,0.0636178450600107,0.381707070360064
"Alabama",2019-11-09,2019,635,0.0848237934133476,0.318089225300054
"Alabama",2019-11-16,2019,739,0.106029741766685,0.551354657186759
"Alabama",2019-11-23,2019,868,0.318089225300054,1.48441638473358
"Alabama",2019-11-30,2019,849,0.593766553893433,1.56924017814693
"Alabama",2019-12-07,2019,979,0.487736812126749,1.71768181662029
"Alabama",2019-12-14,2019,985,1.01788552096017,1.56924017814693
"Alabama",2019-12-21,2019,1083,2.03577104192034,1.99335914521367
"Alabama",2019-12-28,2019,1137,2.22662457710038,2.52350785404709
"Alabama",2020-01-04,2019,1049,2.15694297740602,1.67057348250074
"Alabama",2020-01-11,2019,887,1.50140148427282,0.930445990253578
"Alabama",2020-01-18,2019,834,1.81859898095018,0.761273992025655
"Alabama",2020-01-25,2019,891,2.22038247674149,0.845859991139617
"Alabama",2020-02-01,2019,1106,3.48917246345092,0.888152990696597
"Alabama",2020-02-08,2019,1212,4.20815345591959,0.888152990696597
"Alabama",2020-02-15,2019,1121,3.17197496677356,0.740127492247164
"Alabama",2020-02-22,2019,750,1.90318498006414,0.48636949490528
"Alaska",2010-10-16,2010,40,0,0
"Alaska",2010-10-23,2010,38,0,0
"Alaska",2010-10-30,2010,21,0,0
"Alaska",2010-11-06,2010,37,0,0
"Alaska",2010-11-13,2010,32,0,0
"Alaska",2010-11-20,2010,45,0.144069591375418,0.144069591375418
"Alaska",2010-11-27,2010,32,0,0
"Alaska",2010-12-04,2010,29,0,0
"Alaska",2010-12-11,2010,36,0,0
"Alaska",2010-12-18,2010,37,0.144069591375418,0.144069591375418
"Alaska",2010-12-25,2010,30,0.144069591375418,0
"Alaska",2011-01-01,2010,30,0.432208774126254,0
"Alaska",2011-01-08,2010,53,0.864417548252508,0
"Alaska",2011-01-15,2010,52,1.14060688841015,0.427727583153807
"Alaska",2011-01-22,2010,67,3.70697238733299,0
"Alaska",2011-01-29,2010,136,7.55652063571725,0.712879305256344
"Alaska",2011-02-05,2010,206,11.8337964672553,0.570303444205075
"Alaska",2011-02-12,2010,135,8.6971275241274,0
"Alaska",2011-02-19,2010,157,8.26939994097359,0.142575861051269
"Alaska",2011-02-26,2010,236,14.9704654103832,0.285151722102538
"Alaska",2011-03-05,2010,226,13.8298585219731,0.427727583153807
"Alaska",2011-03-12,2010,205,14.4001619661782,0.570303444205075
"Alaska",2011-03-19,2010,249,15.8259205766908,0.712879305256344
"Alaska",2011-03-26,2010,159,8.26939994097359,0.285151722102538
"Alaska",2011-04-02,2010,146,7.55652063571725,0.285151722102538
"Alaska",2011-04-09,2010,114,3.56439652628172,0
"Alaska",2011-04-16,2010,105,2.13863791576903,0.427727583153807
"Alaska",2011-04-23,2010,74,1.14060688841015,0.142575861051269
"Alaska",2011-04-30,2010,68,0.855455166307613,0.142575861051269
"Alaska",2011-05-07,2010,47,0,0
"Alaska",2011-05-14,2010,46,0.712879305256344,0.142575861051269
"Alaska",2011-05-21,2010,47,0,0
"Alaska",2011-05-28,2010,42,0,0
"Alaska",2011-06-04,2010,21,0,0
"Alaska",2011-06-11,2010,16,0,0
"Alaska",2011-06-18,2010,18,0,0
"Alaska",2011-06-25,2010,17,0,0
"Alaska",2011-07-02,2010,12,0,0
"Alaska",2011-07-09,2010,12,0,0
"Alaska",2011-07-16,2010,10,0,0
"Alaska",2011-07-23,2010,10,0,0
"Alaska",2011-07-30,2010,10,0,0
"Alaska",2011-08-06,2010,20,0,0
"Alaska",2011-08-13,2010,NA,0,NA
"Alaska",2011-08-20,2010,NA,0,NA
"Alaska",2011-08-27,2010,11,0,0
"Alaska",2011-09-03,2010,13,0,0
"Alaska",2011-09-10,2010,15,0,0
"Alaska",2011-09-17,2010,29,0,0
"Alaska",2011-09-24,2010,27,0.285151722102538,0
"Alaska",2011-10-01,2010,46,0,0
"Alaska",2011-10-08,2010,57,0.142575861051269,0
"Alaska",2011-10-15,2011,54,0,0
"Alaska",2011-10-22,2011,37,0.142575861051269,0
"Alaska",2011-10-29,2011,59,0,0.142575861051269
"Alaska",2011-11-05,2011,40,0.142575861051269,0
"Alaska",2011-11-12,2011,60,0.142575861051269,0
"Alaska",2011-11-19,2011,47,0.142575861051269,0
"Alaska",2011-11-26,2011,47,0,0
"Alaska",2011-12-03,2011,37,0,0.142575861051269
"Alaska",2011-12-10,2011,48,0.142575861051269,0
"Alaska",2011-12-17,2011,50,0,0
"Alaska",2011-12-24,2011,47,0,0
"Alaska",2011-12-31,2011,63,0,0
"Alaska",2012-01-07,2011,72,0.142575861051269,0
"Alaska",2012-01-14,2011,95,0,0.141060833895226
"Alaska",2012-01-21,2011,94,0.282121667790451,0
"Alaska",2012-01-28,2011,88,0,0
"Alaska",2012-02-04,2011,94,0,0.141060833895226
"Alaska",2012-02-11,2011,96,0.423182501685677,0.141060833895226
"Alaska",2012-02-18,2011,75,0,0
"Alaska",2012-02-25,2011,97,0.423182501685677,0.141060833895226
"Alaska",2012-03-03,2011,116,0.705304169476128,0
"Alaska",2012-03-10,2011,115,1.41060833895226,0.423182501685677
"Alaska",2012-03-17,2011,112,1.12848667116181,0.282121667790451
"Alaska",2012-03-24,2011,101,2.39803417621884,0.282121667790451
"Alaska",2012-03-31,2011,123,4.23182501685677,0.564243335580903
"Alaska",2012-04-07,2011,123,3.80864251517109,0.705304169476128
"Alaska",2012-04-14,2011,138,5.64243335580903,1.69273000674271
"Alaska",2012-04-21,2011,142,5.36031168801857,2.25697334232361
"Alaska",2012-04-28,2011,148,4.23182501685677,3.24439917959019
"Alaska",2012-05-05,2011,129,4.09076418296154,3.52652084738064
"Alaska",2012-05-12,2011,115,2.25697334232361,3.52652084738064
"Alaska",2012-05-19,2011,113,1.41060833895226,4.09076418296154
"Alaska",2012-05-26,2011,119,2.82121667790451,4.09076418296154
"Alaska",2012-06-02,2011,86,1.26954750505703,2.39803417621884
"Alaska",2012-06-09,2011,62,0.282121667790451,1.26954750505703
"Alaska",2012-06-16,2011,49,0.564243335580903,0.846365003371354
"Alaska",2012-06-23,2011,52,0.705304169476128,0.98742583726658
"Alaska",2012-06-30,2011,39,1.55166917284748,0.423182501685677
"Alaska",2012-07-07,2011,43,0.564243335580903,0.141060833895226
"Alaska",2012-07-14,2011,28,0.141060833895226,0
"Alaska",2012-07-21,2011,37,0.98742583726658,0
"Alaska",2012-07-28,2011,53,0,1.26954750505703
"Alaska",2012-08-04,2011,40,0,0.705304169476128
"Alaska",2012-08-11,2011,34,0.141060833895226,0.423182501685677
"Alaska",2012-08-18,2011,40,0,0
"Alaska",2012-08-25,2011,43,0.564243335580903,0
"Alaska",2012-09-01,2011,46,1.12848667116181,0
"Alaska",2012-09-08,2011,39,0.423182501685677,0
"Alaska",2012-09-15,2011,51,0.282121667790451,0
"Alaska",2012-09-22,2011,56,0.282121667790451,0
"Alaska",2012-09-29,2011,52,1.12848667116181,0
"Alaska",2012-10-06,2011,56,1.12848667116181,0
"Alaska",2012-10-13,2012,72,1.12848667116181,0.282121667790451
"Alaska",2012-10-20,2012,58,0.423182501685677,0
"Alaska",2012-10-27,2012,78,1.26954750505703,0.282121667790451
"Alaska",2012-11-03,2012,105,3.94970334906632,0.141060833895226
"Alaska",2012-11-10,2012,122,3.38546001348542,0.564243335580903
"Alaska",2012-11-17,2012,124,3.94970334906632,0.141060833895226
"Alaska",2012-11-24,2012,118,4.372885850752,0.705304169476128
"Alaska",2012-12-01,2012,130,5.92455502359948,0.98742583726658
"Alaska",2012-12-08,2012,204,11.0027450438276,2.68015584400929
"Alaska",2012-12-15,2012,146,5.21925085412335,1.69273000674271
"Alaska",2012-12-22,2012,145,5.07819002022812,1.97485167453316
"Alaska",2012-12-29,2012,119,4.51394668464722,2.39803417621884
"Alaska",2013-01-05,2012,137,6.62985919307561,1.55166917284748
"Alaska",2013-01-12,2012,102,2.79063018010727,1.11625207204291
"Alaska",2013-01-19,2012,131,1.95344112607509,1.81390961706973
"Alaska",2013-01-26,2012,131,3.20922470712336,0.279063018010727
"Alaska",2013-02-02,2012,141,3.90688225215018,0.558126036021454
"Alaska",2013-02-09,2012,124,1.81390961706973,0.697657545026818
"Alaska",2013-02-16,2012,109,1.11625207204291,1.11625207204291
"Alaska",2013-02-23,2012,86,0.976720563037545,0.558126036021454
"Alaska",2013-03-02,2012,78,0.976720563037545,0.558126036021454
"Alaska",2013-03-09,2012,68,1.11625207204291,0.697657545026818
"Alaska",2013-03-16,2012,94,1.25578358104827,0.418594527016091
"Alaska",2013-03-23,2012,69,0.697657545026818,0.837189054032181
"Alaska",2013-03-30,2012,68,0.837189054032181,0.418594527016091
"Alaska",2013-04-06,2012,69,0.418594527016091,1.534846599059
"Alaska",2013-04-13,2012,57,0.139531509005364,0.837189054032181
"Alaska",2013-04-20,2012,37,0.279063018010727,0.558126036021454
"Alaska",2013-04-27,2012,73,0.139531509005364,1.534846599059
"Alaska",2013-05-04,2012,59,1.534846599059,0.558126036021454
"Alaska",2013-05-11,2012,39,0.139531509005364,0.976720563037545
"Alaska",2013-05-18,2012,35,0,1.534846599059
"Alaska",2013-05-25,2012,37,0.139531509005364,1.25578358104827
"Alaska",2013-06-01,2012,26,0,0.279063018010727
"Alaska",2013-06-08,2012,25,0,0
"Alaska",2013-06-15,2012,27,0,0.279063018010727
"Alaska",2013-06-22,2012,21,0,0.139531509005364
"Alaska",2013-06-29,2012,17,0.697657545026818,0
"Alaska",2013-07-06,2012,23,0.139531509005364,0
"Alaska",2013-07-13,2012,19,0.558126036021454,0
"Alaska",2013-07-20,2012,27,1.11625207204291,0.139531509005364
"Alaska",2013-07-27,2012,23,0.558126036021454,0
"Alaska",2013-08-03,2012,21,0.976720563037545,0
"Alaska",2013-08-10,2012,28,0.697657545026818,0
"Alaska",2013-08-17,2012,16,0.418594527016091,0
"Alaska",2013-08-24,2012,17,0.139531509005364,0
"Alaska",2013-08-31,2012,13,0.139531509005364,0
"Alaska",2013-09-07,2012,23,0,0
"Alaska",2013-09-14,2012,37,0.279063018010727,0.139531509005364
"Alaska",2013-09-21,2012,33,0.697657545026818,0
"Alaska",2013-09-28,2012,23,0.139531509005364,0
"Alaska",2013-10-05,2012,38,0.139531509005364,0
"Alaska",2013-10-12,2013,37,0,0
"Alaska",2013-10-19,2013,46,0,0
"Alaska",2013-10-26,2013,64,1.11625207204291,0
"Alaska",2013-11-02,2013,48,0.697657545026818,0
"Alaska",2013-11-09,2013,47,0.418594527016091,0.139531509005364
"Alaska",2013-11-16,2013,87,0.837189054032181,0.139531509005364
"Alaska",2013-11-23,2013,80,0.558126036021454,0
"Alaska",2013-11-30,2013,91,1.67437810806436,0
"Alaska",2013-12-07,2013,84,1.39531509005364,0
"Alaska",2013-12-14,2013,111,5.44172885120918,0
"Alaska",2013-12-21,2013,159,8.93001657634327,0.139531509005364
"Alaska",2013-12-28,2013,168,13.5345563735203,0.139531509005364
"Alaska",2014-01-04,2013,150,11.8601782654559,0
"Alaska",2014-01-11,2013,41,3.58841934268439,0
"Alaska",2014-01-18,2013,42,2.34627418560133,0
"Alaska",2014-01-25,2013,148,6.0727096568505,0
"Alaska",2014-02-01,2013,150,6.48675804254485,0
"Alaska",2014-02-08,2013,117,4.00246772837874,0.138016128564784
"Alaska",2014-02-15,2013,88,1.65619354277741,0
"Alaska",2014-02-22,2013,113,1.51817741421262,0.414048385694352
"Alaska",2014-03-01,2013,95,0.276032257129568,0
"Alaska",2014-03-08,2013,99,0.69008064282392,0
"Alaska",2014-03-15,2013,64,0.69008064282392,0.276032257129568
"Alaska",2014-03-22,2013,70,0.828096771388704,0.276032257129568
"Alaska",2014-03-29,2013,57,0.138016128564784,0.414048385694352
"Alaska",2014-04-05,2013,51,0,0.276032257129568
"Alaska",2014-04-12,2013,62,0.138016128564784,0.138016128564784
"Alaska",2014-04-19,2013,47,0.276032257129568,0.138016128564784
"Alaska",2014-04-26,2013,71,0.69008064282392,0.276032257129568
"Alaska",2014-05-03,2013,75,0.69008064282392,0.276032257129568
"Alaska",2014-05-10,2013,43,0.276032257129568,0.552064514259136
"Alaska",2014-05-17,2013,41,0.966112899953489,0.414048385694352
"Alaska",2014-05-24,2013,52,1.79420967134219,0.552064514259136
"Alaska",2014-05-31,2013,53,1.79420967134219,1.24214515708306
"Alaska",2014-06-07,2013,68,3.03635482842525,1.79420967134219
"Alaska",2014-06-14,2013,70,4.00246772837874,1.10412902851827
"Alaska",2014-06-21,2013,48,2.34627418560133,0.414048385694352
"Alaska",2014-06-28,2013,70,2.34627418560133,0.966112899953489
"Alaska",2014-07-05,2013,67,1.51817741421262,0.828096771388704
"Alaska",2014-07-12,2013,40,0.69008064282392,0.552064514259136
"Alaska",2014-07-19,2013,35,1.24214515708306,0.552064514259136
"Alaska",2014-07-26,2013,36,1.24214515708306,0
"Alaska",2014-08-02,2013,25,0.414048385694352,0.552064514259136
"Alaska",2014-08-09,2013,43,1.10412902851827,0.414048385694352
"Alaska",2014-08-16,2013,24,0.276032257129568,0
"Alaska",2014-08-23,2013,20,0.276032257129568,0
"Alaska",2014-08-30,2013,16,0.138016128564784,0
"Alaska",2014-09-06,2013,32,1.10412902851827,0
"Alaska",2014-09-13,2013,36,1.38016128564784,0.138016128564784
"Alaska",2014-09-20,2013,47,1.65619354277741,0
"Alaska",2014-09-27,2013,30,0.552064514259136,0
"Alaska",2014-10-04,2013,33,0.552064514259136,0
"Alaska",2014-10-11,2014,48,0.828096771388704,0.276032257129568
"Alaska",2014-10-18,2014,97,2.76032257129568,0.138016128564784
"Alaska",2014-10-25,2014,112,5.79667739972093,0
"Alaska",2014-11-01,2014,152,8.55699997101661,0
"Alaska",2014-11-08,2014,160,7.72890319962791,0
"Alaska",2014-11-15,2014,268,19.8743225133289,0.138016128564784
"Alaska",2014-11-22,2014,250,18.0801128419867,0
"Alaska",2014-11-29,2014,224,11.3173225423123,0.138016128564784
"Alaska",2014-12-06,2014,171,7.59088707106312,0
"Alaska",2014-12-13,2014,145,6.0727096568505,0.138016128564784
"Alaska",2014-12-20,2014,134,5.79667739972093,0.138016128564784
"Alaska",2014-12-27,2014,132,3.72643547124917,0.138016128564784
"Alaska",2015-01-03,2014,123,3.03635482842525,0
"Alaska",2015-01-10,2014,97,1.24214515708306,0.276032257129568
"Alaska",2015-01-10,2014,98,0.819063428271885,0
"Alaska",2015-01-17,2014,117,1.77463742792242,0.136510571378648
"Alaska",2015-01-24,2014,122,1.36510571378648,0.409531714135943
"Alaska",2015-01-31,2014,125,1.36510571378648,0.409531714135943
"Alaska",2015-02-07,2014,108,1.09208457102918,0
"Alaska",2015-02-14,2014,113,1.22859514240783,0.409531714135943
"Alaska",2015-02-21,2014,84,0.136510571378648,0
"Alaska",2015-02-28,2014,84,0.682552856893238,0.409531714135943
"Alaska",2015-03-07,2014,60,0.409531714135943,0
"Alaska",2015-03-14,2014,21,0.136510571378648,0.136510571378648
"Alaska",2015-03-21,2014,18,0.136510571378648,0
"Alaska",2015-03-28,2014,61,0.136510571378648,0.682552856893238
"Alaska",2015-04-04,2014,51,0.273021142757295,0.955573999650533
"Alaska",2015-04-11,2014,76,0.819063428271885,1.63812685654377
"Alaska",2015-04-18,2014,65,0.409531714135943,0.54604228551459
"Alaska",2015-04-25,2014,72,0,1.09208457102918
"Alaska",2015-05-02,2014,58,0,2.18416914205836
"Alaska",2015-05-09,2014,74,0,1.77463742792242
"Alaska",2015-05-16,2014,84,0,3.27625371308754
"Alaska",2015-05-23,2014,73,0,3.27625371308754
"Alaska",2015-05-30,2014,65,0.273021142757295,1.63812685654377
"Alaska",2015-06-06,2014,64,1.50161628516512,1.09208457102918
"Alaska",2015-06-13,2014,47,0.273021142757295,0.409531714135943
"Alaska",2015-06-20,2014,75,4.50484885549537,1.09208457102918
"Alaska",2015-06-27,2014,67,4.09531714135943,0.409531714135943
"Alaska",2015-07-04,2014,75,3.68578542722348,0
"Alaska",2015-07-11,2014,59,2.45719028481566,0.136510571378648
"Alaska",2015-07-18,2014,37,1.22859514240783,0.136510571378648
"Alaska",2015-07-25,2014,41,1.36510571378648,0
"Alaska",2015-08-01,2014,49,0.54604228551459,0
"Alaska",2015-08-08,2014,54,1.91114799930107,0.136510571378648
"Alaska",2015-08-15,2014,48,1.50161628516512,0
"Alaska",2015-08-22,2014,56,2.73021142757295,0.136510571378648
"Alaska",2015-08-29,2014,43,1.22859514240783,0.136510571378648
"Alaska",2015-09-05,2014,45,1.36510571378648,0
"Alaska",2015-09-12,2014,85,3.13974314170889,0
"Alaska",2015-09-19,2014,106,2.5937008561943,0.819063428271885
"Alaska",2015-09-26,2014,62,0.54604228551459,0
"Alaska",2015-10-03,2014,70,0.273021142757295,0
"Alaska",2015-10-10,2015,NA,NA,NA
"Alaska",2015-10-17,2015,NA,NA,NA
"Alaska",2015-10-24,2015,NA,NA,NA
"Alaska",2015-10-31,2015,NA,NA,NA
"Alaska",2015-11-07,2015,NA,NA,NA
"Alaska",2015-11-14,2015,NA,NA,NA
"Alaska",2015-11-21,2015,NA,NA,NA
"Alaska",2015-11-28,2015,NA,NA,NA
"Alaska",2015-12-05,2015,14,0,0
"Alaska",2015-12-12,2015,13,0,0
"Alaska",2015-12-19,2015,NA,NA,NA
"Alaska",2015-12-26,2015,NA,NA,NA
"Alaska",2016-01-02,2015,10,0,0
"Alaska",2016-01-09,2015,NA,NA,NA
"Alaska",2016-01-16,2015,NA,NA,NA
"Alaska",2016-01-23,2015,NA,NA,NA
"Alaska",2016-01-30,2015,NA,NA,NA
"Alaska",2016-02-06,2015,NA,NA,NA
"Alaska",2016-02-13,2015,NA,NA,NA
"Alaska",2016-02-20,2015,NA,NA,NA
"Alaska",2016-02-27,2015,11,0.135006696332138,0.135006696332138
"Alaska",2016-03-05,2015,11,0.405020088996414,0
"Alaska",2016-03-12,2015,25,1.89009374864993,0
"Alaska",2016-03-19,2015,41,2.70013392664276,0
"Alaska",2016-03-26,2015,30,0.945046874324967,0
"Alaska",2016-04-02,2015,27,0.540026785328552,0.135006696332138
"Alaska",2016-04-09,2015,39,0.270013392664276,0.540026785328552
"Alaska",2016-04-16,2015,35,0.540026785328552,0.405020088996414
"Alaska",2016-04-23,2015,20,0.270013392664276,0.540026785328552
"Alaska",2016-04-30,2015,13,0,0.405020088996414
"Alaska",2016-05-07,2015,17,0,0.270013392664276
"Alaska",2016-05-14,2015,NA,NA,NA
"Alaska",2016-05-21,2015,NA,NA,NA
"Alaska",2016-05-28,2015,NA,NA,NA
"Alaska",2016-06-04,2015,NA,NA,NA
"Alaska",2016-06-11,2015,NA,NA,NA
"Alaska",2016-06-18,2015,NA,NA,NA
"Alaska",2016-06-25,2015,NA,NA,NA
"Alaska",2016-07-02,2015,NA,NA,NA
"Alaska",2016-07-09,2015,NA,NA,NA
"Alaska",2016-07-16,2015,NA,NA,NA
"Alaska",2016-07-23,2015,NA,NA,NA
"Alaska",2016-07-30,2015,NA,NA,NA
"Alaska",2016-08-06,2015,NA,NA,NA
"Alaska",2016-08-13,2015,NA,NA,NA
"Alaska",2016-08-20,2015,NA,NA,NA
"Alaska",2016-08-27,2015,NA,NA,NA
"Alaska",2016-09-03,2015,NA,NA,NA
"Alaska",2016-09-10,2015,NA,NA,NA
"Alaska",2016-09-17,2015,NA,NA,NA
"Alaska",2016-09-24,2015,NA,NA,NA
"Alaska",2016-10-01,2015,NA,NA,NA
"Alaska",2016-10-08,2016,NA,NA,NA
"Alaska",2016-10-15,2016,NA,NA,NA
"Alaska",2016-10-22,2016,NA,NA,NA
"Alaska",2016-10-29,2016,NA,NA,NA
"Alaska",2016-11-05,2016,NA,NA,NA
"Alaska",2016-11-12,2016,NA,NA,NA
"Alaska",2016-11-19,2016,NA,NA,NA
"Alaska",2016-11-26,2016,NA,NA,NA
"Alaska",2016-12-03,2016,NA,NA,NA
"Alaska",2016-12-10,2016,NA,NA,NA
"Alaska",2016-12-17,2016,NA,NA,NA
"Alaska",2016-12-24,2016,NA,NA,NA
"Alaska",2016-12-31,2016,NA,NA,NA
"Alaska",2017-01-07,2016,NA,NA,NA
"Alaska",2017-01-14,2016,NA,NA,NA
"Alaska",2017-01-21,2016,NA,NA,NA
"Alaska",2017-01-28,2016,NA,NA,NA
"Alaska",2017-02-04,2016,NA,NA,NA
"Alaska",2017-02-11,2016,NA,NA,NA
"Alaska",2017-02-18,2016,NA,NA,NA
"Alaska",2017-02-25,2016,NA,NA,NA
"Alaska",2017-03-04,2016,NA,NA,NA
"Alaska",2017-03-11,2016,NA,NA,NA
"Alaska",2017-03-18,2016,NA,NA,NA
"Alaska",2017-03-25,2016,NA,NA,NA
"Alaska",2017-04-01,2016,NA,NA,NA
"Alaska",2017-04-08,2016,NA,NA,NA
"Alaska",2017-04-15,2016,NA,NA,NA
"Alaska",2017-04-22,2016,NA,NA,NA
"Alaska",2017-04-29,2016,NA,NA,NA
"Alaska",2017-05-06,2016,NA,NA,NA
"Alaska",2017-05-13,2016,NA,NA,NA
"Alaska",2017-05-20,2016,NA,NA,NA
"Alaska",2017-05-27,2016,NA,NA,NA
"Alaska",2017-06-03,2016,NA,NA,NA
"Alaska",2017-06-10,2016,NA,NA,NA
"Alaska",2017-06-17,2016,NA,NA,NA
"Alaska",2017-06-24,2016,NA,NA,NA
"Alaska",2017-07-01,2016,NA,NA,NA
"Alaska",2017-07-08,2016,NA,NA,NA
"Alaska",2017-07-15,2016,NA,NA,NA
"Alaska",2017-07-22,2016,NA,NA,NA
"Alaska",2017-07-29,2016,NA,NA,NA
"Alaska",2017-08-05,2016,NA,NA,NA
"Alaska",2017-08-12,2016,NA,NA,NA
"Alaska",2017-08-19,2016,NA,NA,NA
"Alaska",2017-08-26,2016,NA,NA,NA
"Alaska",2017-09-02,2016,NA,NA,NA
"Alaska",2017-09-09,2016,NA,NA,NA
"Alaska",2017-09-16,2016,NA,NA,NA
"Alaska",2017-09-23,2016,NA,NA,NA
"Alaska",2017-09-30,2016,NA,NA,NA
"Alaska",2017-10-07,2017,21,0.133521153088678,0
"Alaska",2017-10-14,2017,29,0.133521153088678,0
"Alaska",2017-10-21,2017,NA,NA,NA
"Alaska",2017-10-28,2017,15,0.267042306177356,0
"Alaska",2017-11-04,2017,19,0.267042306177356,0
"Alaska",2017-11-11,2017,23,1.06816922470942,0
"Alaska",2017-11-18,2017,NA,NA,NA
"Alaska",2017-11-25,2017,18,0.934648071620746,0
"Alaska",2017-12-02,2017,20,0.534084612354712,0
"Alaska",2017-12-09,2017,20,0.934648071620746,0
"Alaska",2017-12-16,2017,NA,NA,NA
"Alaska",2017-12-23,2017,NA,NA,NA
"Alaska",2017-12-30,2017,NA,NA,NA
"Alaska",2018-01-06,2017,20,0,0.132042660342704
"Alaska",2018-01-13,2017,13,0,0
"Alaska",2018-01-20,2017,NA,NA,NA
"Alaska",2018-01-27,2017,19,0,0
"Alaska",2018-02-03,2017,13,0,0
"Alaska",2018-02-10,2017,NA,NA,NA
"Alaska",2018-02-17,2017,NA,NA,NA
"Alaska",2018-02-24,2017,NA,NA,NA
"Alaska",2018-03-03,2017,12,0,0.132042660342704
"Alaska",2018-03-10,2017,14,0,0.264085320685407
"Alaska",2018-03-17,2017,NA,NA,NA
"Alaska",2018-03-24,2017,NA,NA,NA
"Alaska",2018-03-31,2017,NA,NA,NA
"Alaska",2018-04-07,2017,10,0,0.264085320685407
"Alaska",2018-04-14,2017,NA,NA,NA
"Alaska",2018-04-21,2017,11,0.132042660342704,0.132042660342704
"Alaska",2018-04-28,2017,NA,NA,NA
"Alaska",2018-05-05,2017,16,0,0
"Alaska",2018-05-12,2017,NA,NA,NA
